Poll_ID,Pollster,Date,n,Period,party,share
BT05211206U,INSA,2021-12-06,2119,03.12.–06.12.,AfD,11.5
BT05211206U,INSA,2021-12-06,2119,03.12.–06.12.,BSW,NA
BT02211207E,Forsa,2021-12-07,2503,30.11.–06.12.,CDUCSU,22
BT02211207E,Forsa,2021-12-07,2503,30.11.–06.12.,SPD,25
BT02211207E,Forsa,2021-12-07,2503,30.11.–06.12.,Gruene,17
BT02211207E,Forsa,2021-12-07,2503,30.11.–06.12.,FDP,11
BT02211207E,Forsa,2021-12-07,2503,30.11.–06.12.,Linke,5
BT02211207E,Forsa,2021-12-07,2503,30.11.–06.12.,AfD,10
BT02211207E,Forsa,2021-12-07,2503,30.11.–06.12.,BSW,NA
BT01211209A,Infratest dimap,2021-12-09,1266,07.12.–08.12.,CDUCSU,23
BT01211209A,Infratest dimap,2021-12-09,1266,07.12.–08.12.,SPD,26
BT01211209A,Infratest dimap,2021-12-09,1266,07.12.–08.12.,Gruene,16
BT01211209A,Infratest dimap,2021-12-09,1266,07.12.–08.12.,FDP,12
BT01211209A,Infratest dimap,2021-12-09,1266,07.12.–08.12.,Linke,5
BT01211209A,Infratest dimap,2021-12-09,1266,07.12.–08.12.,AfD,11
BT01211209A,Infratest dimap,2021-12-09,1266,07.12.–08.12.,BSW,NA
BT06211210S,Forschungsgruppe Wahlen,2021-12-10,1303,07.12.–09.12.,CDUCSU,21
BT06211210S,Forschungsgruppe Wahlen,2021-12-10,1303,07.12.–09.12.,SPD,28
BT06211210S,Forschungsgruppe Wahlen,2021-12-10,1303,07.12.–09.12.,Gruene,17
BT06211210S,Forschungsgruppe Wahlen,2021-12-10,1303,07.12.–09.12.,FDP,12
BT06211210S,Forschungsgruppe Wahlen,2021-12-10,1303,07.12.–09.12.,Linke,5
BT06211210S,Forschungsgruppe Wahlen,2021-12-10,1303,07.12.–09.12.,AfD,10
BT06211210S,Forschungsgruppe Wahlen,2021-12-10,1303,07.12.–09.12.,BSW,NA
BT03211211K,Verian,2021-12-11,1439,01.12.–07.12.,CDUCSU,21
BT03211211K,Verian,2021-12-11,1439,01.12.–07.12.,SPD,28
BT03211211K,Verian,2021-12-11,1439,01.12.–07.12.,Gruene,15
BT03211211K,Verian,2021-12-11,1439,01.12.–07.12.,FDP,11
BT03211211K,Verian,2021-12-11,1439,01.12.–07.12.,Linke,5
BT03211211K,Verian,2021-12-11,1439,01.12.–07.12.,AfD,11
BT03211211K,Verian,2021-12-11,1439,01.12.–07.12.,BSW,NA
BT05211211V,INSA,2021-12-11,1480,06.12.–10.12.,CDUCSU,22
BT05211211V,INSA,2021-12-11,1480,06.12.–10.12.,SPD,26
BT05211211V,INSA,2021-12-11,1480,06.12.–10.12.,Gruene,15
BT05211211V,INSA,2021-12-11,1480,06.12.–10.12.,FDP,13
BT05211211V,INSA,2021-12-11,1480,06.12.–10.12.,Linke,5
BT05211211V,INSA,2021-12-11,1480,06.12.–10.12.,AfD,11
BT05211211V,INSA,2021-12-11,1480,06.12.–10.12.,BSW,NA
BT05211213W,INSA,2021-12-13,2221,10.12.–13.12.,CDUCSU,22
BT05211213W,INSA,2021-12-13,2221,10.12.–13.12.,SPD,27
BT05211213W,INSA,2021-12-13,2221,10.12.–13.12.,Gruene,14.5
BT05211213W,INSA,2021-12-13,2221,10.12.–13.12.,FDP,13
BT05211213W,INSA,2021-12-13,2221,10.12.–13.12.,Linke,5.5
BT05211213W,INSA,2021-12-13,2221,10.12.–13.12.,AfD,11.5
BT05211213W,INSA,2021-12-13,2221,10.12.–13.12.,BSW,NA
BT02211214F,Forsa,2021-12-14,2509,07.12.–13.12.,CDUCSU,23
BT02211214F,Forsa,2021-12-14,2509,07.12.–13.12.,SPD,26
BT02211214F,Forsa,2021-12-14,2509,07.12.–13.12.,Gruene,15
BT02211214F,Forsa,2021-12-14,2509,07.12.–13.12.,FDP,11
BT02211214F,Forsa,2021-12-14,2509,07.12.–13.12.,Linke,5
BT02211214F,Forsa,2021-12-14,2509,07.12.–13.12.,AfD,10
BT02211214F,Forsa,2021-12-14,2509,07.12.–13.12.,BSW,NA
BT13211217M,YouGov,2021-12-17,1715,10.12.–14.12.,CDUCSU,23
BT13211217M,YouGov,2021-12-17,1715,10.12.–14.12.,SPD,27
BT13211217M,YouGov,2021-12-17,1715,10.12.–14.12.,Gruene,16
BT13211217M,YouGov,2021-12-17,1715,10.12.–14.12.,FDP,10
BT13211217M,YouGov,2021-12-17,1715,10.12.–14.12.,Linke,6
BT13211217M,YouGov,2021-12-17,1715,10.12.–14.12.,AfD,11
BT13211217M,YouGov,2021-12-17,1715,10.12.–14.12.,BSW,NA
BT03211218L,Verian,2021-12-18,1440,08.12.–14.12.,CDUCSU,22
BT03211218L,Verian,2021-12-18,1440,08.12.–14.12.,SPD,27
BT03211218L,Verian,2021-12-18,1440,08.12.–14.12.,Gruene,16
BT03211218L,Verian,2021-12-18,1440,08.12.–14.12.,FDP,11
BT03211218L,Verian,2021-12-18,1440,08.12.–14.12.,Linke,5
BT03211218L,Verian,2021-12-18,1440,08.12.–14.12.,AfD,10
BT03211218L,Verian,2021-12-18,1440,08.12.–14.12.,BSW,NA
BT05211218X,INSA,2021-12-18,1501,13.12.–18.12.,CDUCSU,23
BT05211218X,INSA,2021-12-18,1501,13.12.–18.12.,SPD,27
BT05211218X,INSA,2021-12-18,1501,13.12.–18.12.,Gruene,14
BT05211218X,INSA,2021-12-18,1501,13.12.–18.12.,FDP,12
BT05211218X,INSA,2021-12-18,1501,13.12.–18.12.,Linke,5
BT05211218X,INSA,2021-12-18,1501,13.12.–18.12.,AfD,12
BT05211218X,INSA,2021-12-18,1501,13.12.–18.12.,BSW,NA
BT05211220Y,INSA,2021-12-20,2075,17.12.–20.12.,CDUCSU,21.5
BT05211220Y,INSA,2021-12-20,2075,17.12.–20.12.,SPD,27.5
BT05211220Y,INSA,2021-12-20,2075,17.12.–20.12.,Gruene,14.5
BT05211220Y,INSA,2021-12-20,2075,17.12.–20.12.,FDP,13
BT05211220Y,INSA,2021-12-20,2075,17.12.–20.12.,Linke,5.5
BT05211220Y,INSA,2021-12-20,2075,17.12.–20.12.,AfD,11.5
BT05211220Y,INSA,2021-12-20,2075,17.12.–20.12.,BSW,NA
BT02211221G,Forsa,2021-12-21,2501,14.12.–20.12.,CDUCSU,24
BT02211221G,Forsa,2021-12-21,2501,14.12.–20.12.,SPD,26
BT02211221G,Forsa,2021-12-21,2501,14.12.–20.12.,Gruene,16
BT02211221G,Forsa,2021-12-21,2501,14.12.–20.12.,FDP,10
BT02211221G,Forsa,2021-12-21,2501,14.12.–20.12.,Linke,5
BT02211221G,Forsa,2021-12-21,2501,14.12.–20.12.,AfD,9
BT02211221G,Forsa,2021-12-21,2501,14.12.–20.12.,BSW,NA
BT09211222B,Allensbach,2021-12-22,1069,01.12.–15.12.,CDUCSU,24
BT09211222B,Allensbach,2021-12-22,1069,01.12.–15.12.,SPD,26
BT09211222B,Allensbach,2021-12-22,1069,01.12.–15.12.,Gruene,15
BT09211222B,Allensbach,2021-12-22,1069,01.12.–15.12.,FDP,13
BT09211222B,Allensbach,2021-12-22,1069,01.12.–15.12.,Linke,5
BT09211222B,Allensbach,2021-12-22,1069,01.12.–15.12.,AfD,10.5
BT09211222B,Allensbach,2021-12-22,1069,01.12.–15.12.,BSW,NA
BT05211226A,INSA,2021-12-26,1195,20.12.–23.12.,CDUCSU,23
BT05211226A,INSA,2021-12-26,1195,20.12.–23.12.,SPD,28
BT05211226A,INSA,2021-12-26,1195,20.12.–23.12.,Gruene,15
BT05211226A,INSA,2021-12-26,1195,20.12.–23.12.,FDP,11
BT05211226A,INSA,2021-12-26,1195,20.12.–23.12.,Linke,5
BT05211226A,INSA,2021-12-26,1195,20.12.–23.12.,AfD,11
BT05211226A,INSA,2021-12-26,1195,20.12.–23.12.,BSW,NA
BT03211227M,Verian,2021-12-27,1436,14.12.–16.12.,CDUCSU,22
BT03211227M,Verian,2021-12-27,1436,14.12.–16.12.,SPD,27
BT03211227M,Verian,2021-12-27,1436,14.12.–16.12.,Gruene,16
BT03211227M,Verian,2021-12-27,1436,14.12.–16.12.,FDP,11
BT03211227M,Verian,2021-12-27,1436,14.12.–16.12.,Linke,5
BT03211227M,Verian,2021-12-27,1436,14.12.–16.12.,AfD,11
BT03211227M,Verian,2021-12-27,1436,14.12.–16.12.,BSW,NA
BT05220101B,INSA,2022-01-01,1201,27.12.–30.12.,CDUCSU,24
BT05220101B,INSA,2022-01-01,1201,27.12.–30.12.,SPD,27
BT05220101B,INSA,2022-01-01,1201,27.12.–30.12.,Gruene,16
BT05220101B,INSA,2022-01-01,1201,27.12.–30.12.,FDP,10
BT05220101B,INSA,2022-01-01,1201,27.12.–30.12.,Linke,5
BT05220101B,INSA,2022-01-01,1201,27.12.–30.12.,AfD,11
BT05220101B,INSA,2022-01-01,1201,27.12.–30.12.,BSW,NA
BT05220103C,INSA,2022-01-03,2060,30.12.–03.01.,CDUCSU,23
BT05220103C,INSA,2022-01-03,2060,30.12.–03.01.,SPD,26.5
BT05220103C,INSA,2022-01-03,2060,30.12.–03.01.,Gruene,15.5
BT05220103C,INSA,2022-01-03,2060,30.12.–03.01.,FDP,11
BT05220103C,INSA,2022-01-03,2060,30.12.–03.01.,Linke,6
BT05220103C,INSA,2022-01-03,2060,30.12.–03.01.,AfD,11.5
BT05220103C,INSA,2022-01-03,2060,30.12.–03.01.,BSW,NA
BT04220104X,GMS,2022-01-04,1003,29.12.–03.01.,CDUCSU,24
BT04220104X,GMS,2022-01-04,1003,29.12.–03.01.,SPD,26
BT04220104X,GMS,2022-01-04,1003,29.12.–03.01.,Gruene,16
BT04220104X,GMS,2022-01-04,1003,29.12.–03.01.,FDP,12
BT04220104X,GMS,2022-01-04,1003,29.12.–03.01.,Linke,4
BT04220104X,GMS,2022-01-04,1003,29.12.–03.01.,AfD,11
BT04220104X,GMS,2022-01-04,1003,29.12.–03.01.,BSW,NA
BT01220106B,Infratest dimap,2022-01-06,1325,03.01.–05.01.,CDUCSU,23
BT01220106B,Infratest dimap,2022-01-06,1325,03.01.–05.01.,SPD,26
BT01220106B,Infratest dimap,2022-01-06,1325,03.01.–05.01.,Gruene,16
BT01220106B,Infratest dimap,2022-01-06,1325,03.01.–05.01.,FDP,11
BT01220106B,Infratest dimap,2022-01-06,1325,03.01.–05.01.,Linke,5
BT01220106B,Infratest dimap,2022-01-06,1325,03.01.–05.01.,AfD,11
BT01220106B,Infratest dimap,2022-01-06,1325,03.01.–05.01.,BSW,NA
BT05220108D,INSA,2022-01-08,1504,03.01.–08.01.,CDUCSU,23
BT05220108D,INSA,2022-01-08,1504,03.01.–08.01.,SPD,27
BT05220108D,INSA,2022-01-08,1504,03.01.–08.01.,Gruene,16
BT05220108D,INSA,2022-01-08,1504,03.01.–08.01.,FDP,12
BT05220108D,INSA,2022-01-08,1504,03.01.–08.01.,Linke,5
BT05220108D,INSA,2022-01-08,1504,03.01.–08.01.,AfD,11
BT05220108D,INSA,2022-01-08,1504,03.01.–08.01.,BSW,NA
BT05220110E,INSA,2022-01-10,2107,07.01.–10.01.,CDUCSU,23
BT05220110E,INSA,2022-01-10,2107,07.01.–10.01.,SPD,26.5
BT05220110E,INSA,2022-01-10,2107,07.01.–10.01.,Gruene,15
BT05220110E,INSA,2022-01-10,2107,07.01.–10.01.,FDP,12
BT05220110E,INSA,2022-01-10,2107,07.01.–10.01.,Linke,5
BT05220110E,INSA,2022-01-10,2107,07.01.–10.01.,AfD,12
BT05220110E,INSA,2022-01-10,2107,07.01.–10.01.,BSW,NA
BT02220111H,Forsa,2022-01-11,3003,03.01.–10.01.,CDUCSU,25
BT02220111H,Forsa,2022-01-11,3003,03.01.–10.01.,SPD,25
BT02220111H,Forsa,2022-01-11,3003,03.01.–10.01.,Gruene,17
BT02220111H,Forsa,2022-01-11,3003,03.01.–10.01.,FDP,10
BT02220111H,Forsa,2022-01-11,3003,03.01.–10.01.,Linke,5
BT02220111H,Forsa,2022-01-11,3003,03.01.–10.01.,AfD,9
BT02220111H,Forsa,2022-01-11,3003,03.01.–10.01.,BSW,NA
BT06220114T,Forschungsgruppe Wahlen,2022-01-14,1128,11.01.–13.01.,CDUCSU,22
BT06220114T,Forschungsgruppe Wahlen,2022-01-14,1128,11.01.–13.01.,SPD,27
BT06220114T,Forschungsgruppe Wahlen,2022-01-14,1128,11.01.–13.01.,Gruene,16
BT06220114T,Forschungsgruppe Wahlen,2022-01-14,1128,11.01.–13.01.,FDP,11
BT06220114T,Forschungsgruppe Wahlen,2022-01-14,1128,11.01.–13.01.,Linke,6
BT06220114T,Forschungsgruppe Wahlen,2022-01-14,1128,11.01.–13.01.,AfD,10
BT06220114T,Forschungsgruppe Wahlen,2022-01-14,1128,11.01.–13.01.,BSW,NA
BT03220115N,Verian,2022-01-15,1426,05.01.–11.01.,CDUCSU,23
BT03220115N,Verian,2022-01-15,1426,05.01.–11.01.,SPD,26
BT03220115N,Verian,2022-01-15,1426,05.01.–11.01.,Gruene,17
BT03220115N,Verian,2022-01-15,1426,05.01.–11.01.,FDP,10
BT03220115N,Verian,2022-01-15,1426,05.01.–11.01.,Linke,6
BT03220115N,Verian,2022-01-15,1426,05.01.–11.01.,AfD,10
BT03220115N,Verian,2022-01-15,1426,05.01.–11.01.,BSW,NA
BT05220115F,INSA,2022-01-15,1504,10.01.–14.01.,CDUCSU,23
BT05220115F,INSA,2022-01-15,1504,10.01.–14.01.,SPD,27
BT05220115F,INSA,2022-01-15,1504,10.01.–14.01.,Gruene,16
BT05220115F,INSA,2022-01-15,1504,10.01.–14.01.,FDP,11
BT05220115F,INSA,2022-01-15,1504,10.01.–14.01.,Linke,5
BT05220115F,INSA,2022-01-15,1504,10.01.–14.01.,AfD,12
BT05220115F,INSA,2022-01-15,1504,10.01.–14.01.,BSW,NA
BT05220117G,INSA,2022-01-17,2130,14.01.–17.01.,CDUCSU,22.5
BT05220117G,INSA,2022-01-17,2130,14.01.–17.01.,SPD,26
BT05220117G,INSA,2022-01-17,2130,14.01.–17.01.,Gruene,15.5
BT05220117G,INSA,2022-01-17,2130,14.01.–17.01.,FDP,12
BT05220117G,INSA,2022-01-17,2130,14.01.–17.01.,Linke,6
BT05220117G,INSA,2022-01-17,2130,14.01.–17.01.,AfD,12
BT05220117G,INSA,2022-01-17,2130,14.01.–17.01.,BSW,NA
BT02220118I,Forsa,2022-01-18,2504,11.01.–17.01.,CDUCSU,25
BT02220118I,Forsa,2022-01-18,2504,11.01.–17.01.,SPD,25
BT02220118I,Forsa,2022-01-18,2504,11.01.–17.01.,Gruene,16
BT02220118I,Forsa,2022-01-18,2504,11.01.–17.01.,FDP,10
BT02220118I,Forsa,2022-01-18,2504,11.01.–17.01.,Linke,5
BT02220118I,Forsa,2022-01-18,2504,11.01.–17.01.,AfD,10
BT02220118I,Forsa,2022-01-18,2504,11.01.–17.01.,BSW,NA
BT01220120C,Infratest dimap,2022-01-20,1424,18.01.–19.01.,CDUCSU,24
BT01220120C,Infratest dimap,2022-01-20,1424,18.01.–19.01.,SPD,25
BT01220120C,Infratest dimap,2022-01-20,1424,18.01.–19.01.,Gruene,16
BT01220120C,Infratest dimap,2022-01-20,1424,18.01.–19.01.,FDP,10
BT01220120C,Infratest dimap,2022-01-20,1424,18.01.–19.01.,Linke,5
BT01220120C,Infratest dimap,2022-01-20,1424,18.01.–19.01.,AfD,12
BT01220120C,Infratest dimap,2022-01-20,1424,18.01.–19.01.,BSW,NA
BT03220122O,Verian,2022-01-22,1441,12.01.–18.01.,CDUCSU,22
BT03220122O,Verian,2022-01-22,1441,12.01.–18.01.,SPD,26
BT03220122O,Verian,2022-01-22,1441,12.01.–18.01.,Gruene,17
BT03220122O,Verian,2022-01-22,1441,12.01.–18.01.,FDP,9
BT03220122O,Verian,2022-01-22,1441,12.01.–18.01.,Linke,6
BT03220122O,Verian,2022-01-22,1441,12.01.–18.01.,AfD,12
BT03220122O,Verian,2022-01-22,1441,12.01.–18.01.,BSW,NA
BT05220122H,INSA,2022-01-22,1204,17.01.–21.01.,CDUCSU,23
BT05220122H,INSA,2022-01-22,1204,17.01.–21.01.,SPD,26
BT05220122H,INSA,2022-01-22,1204,17.01.–21.01.,Gruene,16
BT05220122H,INSA,2022-01-22,1204,17.01.–21.01.,FDP,12
BT05220122H,INSA,2022-01-22,1204,17.01.–21.01.,Linke,6
BT05220122H,INSA,2022-01-22,1204,17.01.–21.01.,AfD,12
BT05220122H,INSA,2022-01-22,1204,17.01.–21.01.,BSW,NA
BT05220124I,INSA,2022-01-24,2146,21.01.–24.01.,CDUCSU,24
BT05220124I,INSA,2022-01-24,2146,21.01.–24.01.,SPD,26
BT05220124I,INSA,2022-01-24,2146,21.01.–24.01.,Gruene,15
BT05220124I,INSA,2022-01-24,2146,21.01.–24.01.,FDP,11.5
BT05220124I,INSA,2022-01-24,2146,21.01.–24.01.,Linke,6
BT05220124I,INSA,2022-01-24,2146,21.01.–24.01.,AfD,11
BT05220124I,INSA,2022-01-24,2146,21.01.–24.01.,BSW,NA
BT02220125J,Forsa,2022-01-25,2502,18.01.–24.01.,CDUCSU,24
BT02220125J,Forsa,2022-01-25,2502,18.01.–24.01.,SPD,25
BT02220125J,Forsa,2022-01-25,2502,18.01.–24.01.,Gruene,16
BT02220125J,Forsa,2022-01-25,2502,18.01.–24.01.,FDP,10
BT02220125J,Forsa,2022-01-25,2502,18.01.–24.01.,Linke,6
BT02220125J,Forsa,2022-01-25,2502,18.01.–24.01.,AfD,10
BT02220125J,Forsa,2022-01-25,2502,18.01.–24.01.,BSW,NA
BT09220126C,Allensbach,2022-01-26,1090,06.01.–20.01.,CDUCSU,23
BT09220126C,Allensbach,2022-01-26,1090,06.01.–20.01.,SPD,27.5
BT09220126C,Allensbach,2022-01-26,1090,06.01.–20.01.,Gruene,14.5
BT09220126C,Allensbach,2022-01-26,1090,06.01.–20.01.,FDP,12.5
BT09220126C,Allensbach,2022-01-26,1090,06.01.–20.01.,Linke,5.5
BT09220126C,Allensbach,2022-01-26,1090,06.01.–20.01.,AfD,10
BT09220126C,Allensbach,2022-01-26,1090,06.01.–20.01.,BSW,NA
BT06220128U,Forschungsgruppe Wahlen,2022-01-28,1249,25.01.–27.01.,CDUCSU,23
BT06220128U,Forschungsgruppe Wahlen,2022-01-28,1249,25.01.–27.01.,SPD,24
BT06220128U,Forschungsgruppe Wahlen,2022-01-28,1249,25.01.–27.01.,Gruene,18
BT06220128U,Forschungsgruppe Wahlen,2022-01-28,1249,25.01.–27.01.,FDP,10
BT06220128U,Forschungsgruppe Wahlen,2022-01-28,1249,25.01.–27.01.,Linke,7
BT06220128U,Forschungsgruppe Wahlen,2022-01-28,1249,25.01.–27.01.,AfD,10
BT06220128U,Forschungsgruppe Wahlen,2022-01-28,1249,25.01.–27.01.,BSW,NA
BT13220128N,YouGov,2022-01-28,1602,21.01.–25.01.,CDUCSU,26
BT13220128N,YouGov,2022-01-28,1602,21.01.–25.01.,SPD,23
BT13220128N,YouGov,2022-01-28,1602,21.01.–25.01.,Gruene,15
BT13220128N,YouGov,2022-01-28,1602,21.01.–25.01.,FDP,8
BT13220128N,YouGov,2022-01-28,1602,21.01.–25.01.,Linke,8
BT13220128N,YouGov,2022-01-28,1602,21.01.–25.01.,AfD,12
BT13220128N,YouGov,2022-01-28,1602,21.01.–25.01.,BSW,NA
BT03220129P,Verian,2022-01-29,1415,19.01.–25.01.,CDUCSU,24
BT03220129P,Verian,2022-01-29,1415,19.01.–25.01.,SPD,24
BT03220129P,Verian,2022-01-29,1415,19.01.–25.01.,Gruene,18
BT03220129P,Verian,2022-01-29,1415,19.01.–25.01.,FDP,10
BT03220129P,Verian,2022-01-29,1415,19.01.–25.01.,Linke,6
BT03220129P,Verian,2022-01-29,1415,19.01.–25.01.,AfD,10
BT03220129P,Verian,2022-01-29,1415,19.01.–25.01.,BSW,NA
BT05220129J,INSA,2022-01-29,1383,24.01.–28.01.,CDUCSU,24
BT05220129J,INSA,2022-01-29,1383,24.01.–28.01.,SPD,26
BT05220129J,INSA,2022-01-29,1383,24.01.–28.01.,Gruene,16
BT05220129J,INSA,2022-01-29,1383,24.01.–28.01.,FDP,11
BT05220129J,INSA,2022-01-29,1383,24.01.–28.01.,Linke,6
BT05220129J,INSA,2022-01-29,1383,24.01.–28.01.,AfD,11
BT05220129J,INSA,2022-01-29,1383,24.01.–28.01.,BSW,NA
BT05220131K,INSA,2022-01-31,2147,28.01.–31.01.,CDUCSU,25
BT05220131K,INSA,2022-01-31,2147,28.01.–31.01.,SPD,24
BT05220131K,INSA,2022-01-31,2147,28.01.–31.01.,Gruene,15
BT05220131K,INSA,2022-01-31,2147,28.01.–31.01.,FDP,12.5
BT05220131K,INSA,2022-01-31,2147,28.01.–31.01.,Linke,6.5
BT05220131K,INSA,2022-01-31,2147,28.01.–31.01.,AfD,10
BT05220131K,INSA,2022-01-31,2147,28.01.–31.01.,BSW,NA
BT02220201K,Forsa,2022-02-01,2501,25.01.–31.01.,CDUCSU,27
BT02220201K,Forsa,2022-02-01,2501,25.01.–31.01.,SPD,23
BT02220201K,Forsa,2022-02-01,2501,25.01.–31.01.,Gruene,16
BT02220201K,Forsa,2022-02-01,2501,25.01.–31.01.,FDP,9
BT02220201K,Forsa,2022-02-01,2501,25.01.–31.01.,Linke,6
BT02220201K,Forsa,2022-02-01,2501,25.01.–31.01.,AfD,10
BT02220201K,Forsa,2022-02-01,2501,25.01.–31.01.,BSW,NA
BT01220203D,Infratest dimap,2022-02-03,1339,31.01.–02.02.,CDUCSU,27
BT01220203D,Infratest dimap,2022-02-03,1339,31.01.–02.02.,SPD,22
BT01220203D,Infratest dimap,2022-02-03,1339,31.01.–02.02.,Gruene,16
BT01220203D,Infratest dimap,2022-02-03,1339,31.01.–02.02.,FDP,10
BT01220203D,Infratest dimap,2022-02-03,1339,31.01.–02.02.,Linke,5
BT01220203D,Infratest dimap,2022-02-03,1339,31.01.–02.02.,AfD,12
BT01220203D,Infratest dimap,2022-02-03,1339,31.01.–02.02.,BSW,NA
BT03220205Q,Verian,2022-02-05,1410,26.01.–01.02.,CDUCSU,24
BT03220205Q,Verian,2022-02-05,1410,26.01.–01.02.,SPD,24
BT03220205Q,Verian,2022-02-05,1410,26.01.–01.02.,Gruene,17
BT03220205Q,Verian,2022-02-05,1410,26.01.–01.02.,FDP,9
BT03220205Q,Verian,2022-02-05,1410,26.01.–01.02.,Linke,6
BT03220205Q,Verian,2022-02-05,1410,26.01.–01.02.,AfD,11
BT03220205Q,Verian,2022-02-05,1410,26.01.–01.02.,BSW,NA
BT05220205L,INSA,2022-02-05,1202,01.02.–04.02.,CDUCSU,27
BT05220205L,INSA,2022-02-05,1202,01.02.–04.02.,SPD,22
BT05220205L,INSA,2022-02-05,1202,01.02.–04.02.,Gruene,16
BT05220205L,INSA,2022-02-05,1202,01.02.–04.02.,FDP,11
BT05220205L,INSA,2022-02-05,1202,01.02.–04.02.,Linke,6
BT05220205L,INSA,2022-02-05,1202,01.02.–04.02.,AfD,11
BT05220205L,INSA,2022-02-05,1202,01.02.–04.02.,BSW,NA
BT05220207M,INSA,2022-02-07,2067,04.02.–07.02.,CDUCSU,26
BT05220207M,INSA,2022-02-07,2067,04.02.–07.02.,SPD,23
BT05220207M,INSA,2022-02-07,2067,04.02.–07.02.,Gruene,15
BT05220207M,INSA,2022-02-07,2067,04.02.–07.02.,FDP,12
BT05220207M,INSA,2022-02-07,2067,04.02.–07.02.,Linke,7
BT05220207M,INSA,2022-02-07,2067,04.02.–07.02.,AfD,11
BT05220207M,INSA,2022-02-07,2067,04.02.–07.02.,BSW,NA
BT02220208L,Forsa,2022-02-08,2502,01.02.–07.02.,CDUCSU,27
BT02220208L,Forsa,2022-02-08,2502,01.02.–07.02.,SPD,22
BT02220208L,Forsa,2022-02-08,2502,01.02.–07.02.,Gruene,16
BT02220208L,Forsa,2022-02-08,2502,01.02.–07.02.,FDP,9
BT02220208L,Forsa,2022-02-08,2502,01.02.–07.02.,Linke,6
BT02220208L,Forsa,2022-02-08,2502,01.02.–07.02.,AfD,10
BT02220208L,Forsa,2022-02-08,2502,01.02.–07.02.,BSW,NA
BT06220211V,Forschungsgruppe Wahlen,2022-02-11,1224,08.02.–10.02.,CDUCSU,25
BT06220211V,Forschungsgruppe Wahlen,2022-02-11,1224,08.02.–10.02.,SPD,25
BT06220211V,Forschungsgruppe Wahlen,2022-02-11,1224,08.02.–10.02.,Gruene,16
BT06220211V,Forschungsgruppe Wahlen,2022-02-11,1224,08.02.–10.02.,FDP,9
BT06220211V,Forschungsgruppe Wahlen,2022-02-11,1224,08.02.–10.02.,Linke,6
BT06220211V,Forschungsgruppe Wahlen,2022-02-11,1224,08.02.–10.02.,AfD,11
BT06220211V,Forschungsgruppe Wahlen,2022-02-11,1224,08.02.–10.02.,BSW,NA
BT03220212R,Verian,2022-02-12,1287,01.02.–08.02.,CDUCSU,26
BT03220212R,Verian,2022-02-12,1287,01.02.–08.02.,SPD,22
BT03220212R,Verian,2022-02-12,1287,01.02.–08.02.,Gruene,16
BT03220212R,Verian,2022-02-12,1287,01.02.–08.02.,FDP,10
BT03220212R,Verian,2022-02-12,1287,01.02.–08.02.,Linke,6
BT03220212R,Verian,2022-02-12,1287,01.02.–08.02.,AfD,12
BT03220212R,Verian,2022-02-12,1287,01.02.–08.02.,BSW,NA
BT05220212N,INSA,2022-02-12,1504,07.02.–11.02.,CDUCSU,26
BT05220212N,INSA,2022-02-12,1504,07.02.–11.02.,SPD,22
BT05220212N,INSA,2022-02-12,1504,07.02.–11.02.,Gruene,16
BT05220212N,INSA,2022-02-12,1504,07.02.–11.02.,FDP,11
BT05220212N,INSA,2022-02-12,1504,07.02.–11.02.,Linke,6
BT05220212N,INSA,2022-02-12,1504,07.02.–11.02.,AfD,12
BT05220212N,INSA,2022-02-12,1504,07.02.–11.02.,BSW,NA
BT05220214O,INSA,2022-02-14,2141,11.02.–14.02.,CDUCSU,26
BT05220214O,INSA,2022-02-14,2141,11.02.–14.02.,SPD,22.5
BT05220214O,INSA,2022-02-14,2141,11.02.–14.02.,Gruene,15
BT05220214O,INSA,2022-02-14,2141,11.02.–14.02.,FDP,12
BT05220214O,INSA,2022-02-14,2141,11.02.–14.02.,Linke,6
BT05220214O,INSA,2022-02-14,2141,11.02.–14.02.,AfD,12
BT05220214O,INSA,2022-02-14,2141,11.02.–14.02.,BSW,NA
BT02220215M,Forsa,2022-02-15,2504,08.02.–14.02.,CDUCSU,27
BT02220215M,Forsa,2022-02-15,2504,08.02.–14.02.,SPD,23
BT02220215M,Forsa,2022-02-15,2504,08.02.–14.02.,Gruene,16
BT02220215M,Forsa,2022-02-15,2504,08.02.–14.02.,FDP,9
BT02220215M,Forsa,2022-02-15,2504,08.02.–14.02.,Linke,6
BT02220215M,Forsa,2022-02-15,2504,08.02.–14.02.,AfD,9
BT02220215M,Forsa,2022-02-15,2504,08.02.–14.02.,BSW,NA
BT01220217E,Infratest dimap,2022-02-17,1202,15.02.–16.02.,CDUCSU,26
BT01220217E,Infratest dimap,2022-02-17,1202,15.02.–16.02.,SPD,24
BT01220217E,Infratest dimap,2022-02-17,1202,15.02.–16.02.,Gruene,15
BT01220217E,Infratest dimap,2022-02-17,1202,15.02.–16.02.,FDP,9
BT01220217E,Infratest dimap,2022-02-17,1202,15.02.–16.02.,Linke,5
BT01220217E,Infratest dimap,2022-02-17,1202,15.02.–16.02.,AfD,12
BT01220217E,Infratest dimap,2022-02-17,1202,15.02.–16.02.,BSW,NA
BT03220219S,Verian,2022-02-19,1434,08.02.–15.02.,CDUCSU,24
BT03220219S,Verian,2022-02-19,1434,08.02.–15.02.,SPD,24
